PROGRAMNAME	PROGRAMURL	CATALOGNAME	LASTUPDATED	NAME	KEYWORDS	DESCRIPTION	SKU	MANUFACTURER	MANUFACTURERID	UPC	ISBN	CURRENCY	SALEPRICE	PRICE	RETAILPRICE	FROMPRICE	BUYURL	IMPRESSIONURL	IMAGEURL	ADVERTISERCATEGORY	THIRDPARTYID	THIRDPARTYCATEGORY	AUTHOR	ARTIST	TITLE	PUBLISHER	LABEL	FORMAT	SPECIAL	GIFT	PROMOTIONALTEXT	STARTDATE	ENDDATE	OFFLINE	ONLINE	INSTOCK	CONDITION	WARRANTY	STANDARDSHIPPINGCOST
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.698	Atacado New chegada Anastasia Beverly Hills Matte Lipstick líquida / Lip Gloss 10 cores com nome de cor Inglês (10pcs / lot) frete grátis		RETRO CORAL GULOSEIMA AMOR PERFEITO ELECTRO ENCANTADORA SEPIA ameixa açúcar VAMP Pink Party SORBET CARINA Sarafine tem 12 cores s	374341603					USD		20.64			http://www.kqzyfj.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2Fwholesale-new-arrival-anastasia-beverly-hills%2F374341603.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g4/M00/D1/64/rBVaEVcwwjKAUTzsAAFfX5tbLyY030.jpg	BrilhodeLábios																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.698	3 em 1 Ultrasonic Ultrasound Massageador cavitação LED RF Photon corpo emagrecimento gordura de celulite Perda de peso Remoção		3in1 cavitação rf fóton levou dispositivo de emagrecimento beleza	216893783					USD		70.78			http://www.kqzyfj.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2F3-in-1-ultrasonic-ultrasound-massager-cavitation%2F216893783.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g2/M01/9A/C7/rBVaGlSzmiaAQ-9fAAKQgnCKb6I363.jpg	EquipamentodeSlimPortátil																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.698	2016 Nova escola K12441 mochila de nylon moda mochila		populares mochila de nylon preto	380829382					USD		48			http://www.kqzyfj.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2F2016-new-school-backpack-nylon-fashion-backpack%2F380829382.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g4/M00/32/40/rBVaEFckFduAQfABAAEsFtDP134434.jpg	Mochila																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.699	5pcs / lot G100 relogio relógios dos esportes dos homens, LED relógio de pulso cronógrafo, relógio militar, relógio digital, bom presente para o menino dos homens, dropship		Vendidos G relógio preço de fábrica estoque suficiente atacado, mais modelo disponível, o contato para o meu álbum	270425203					USD		40.22			http://www.anrdoezrs.net/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2Ftop-selling-relogio-g100-men-039-s-sports%2F270425203.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g1/M00/F2/10/rBVaGVZ1Mr6AGuZIAANRxd6ePdw692.jpg	Relógiosde pulso																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.699	TW64 inteligente Pulseira Bluetooth Smart Pulseiras relógio inteligente Função Passometer sono Rastreador prova de água para sistema de ios android		TRANSPORTE LIVRE ** ** MELHOR SERVIÇO MELHOR QUALIDADE ** NifeiTech Marca: Lenovo / associação Modelo: fio estilo de conexão de trabalho: Tipo de interface fotoelétrico: Key USB: 2 Resolução óptica: 800 dpi Ergonomia: Suporte	376598783					USD		919.2			http://www.kqzyfj.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2Ftw64-smart-bracelet-bluetooth-smart-wristbands%2F376598783.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g3/M00/2F/48/rBVaHFbsBsqAPHfCAADrx_Gp7Kk212.jpg	Pulseiras inteligentes																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.699	Gota navio Freeship Derma elétrica Stamp Dermapen Micro rolos de agulhas Facial beleza equipamentos, Micro Terapia Needle Sistema Dermapen Medical.		Gota navio Freeship Derma elétrica Stamp Dermapen Micro rolos de agulhas Facial beleza equipamentos, Micro Terapia Needle Sistema Dermapen Medical.	269728440					USD		39.54			http://www.anrdoezrs.net/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2Ffreeship-drop-ship-electric-derma-stamp-dermapen%2F269728440.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g3/M01/55/23/rBVaHFZpT6eAGdwgAAKo-WO3l-o188.jpg	Micro-agulharolo																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.7	enviar caso 3 tons 13 cores olhar fresco colorblend oferece lentes de contato 40pcs = 20pairs + caso de contato lentes de contato cor da lente lente louco		Prometa que vai ficar 100% Satisfaction.You pode misturar todos os artigos junto de minha shop.So muitos artigos maravilhosos, eu aposto que você ganhou # 039; t falta deles	213776538					USD		52			http://www.kqzyfj.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2Fchristmas-special-offers-contact-lens-40pcs%2F213776538.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/albu_596178603_00/1.600x600.jpg	Lentes de contato																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.7	Atacado 2014 Nova chegada sexy sem encosto vestidos de noiva capela sereia vestido de noiva de trem made in china Y21246 frete grátis		Atacado 2014 Nova chegada sexy sem encosto vestidos de noiva capela sereia vestido de noiva de trem made in china Y21246 frete grátis	269298810					USD		149.86			http://www.jdoqocy.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2Fwholesale-2014-new-arrival-sexy-backless%2F269298810.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g2/M01/9F/79/rBVaG1Z7b6GAAHeRAASuoBeP8V8726.jpg	Vestidosdecasamentoalinhado																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.7	Original de telefone celular Xiaomi M5 MI5 Snapdragon 820 5.15 "1920x1080 16MP Quad Core 32GB / 64GB Fingerprint ID NFC Quick Charge FDD LTE		original do telefone celular Xiaomi m5. RAM de 3GB, ROM 32 / 64GB. Frente Camera 4MP, câmera traseira de 16MP. 4G LTE FDD: B3: 1800 / B1: 2100 / B7: 2600MHz.	379419104					USD		376.58			http://www.anrdoezrs.net/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2Foriginal-xiaomi-m5-mi5-cell-phone-snapdragon%2F379419104.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g4/M00/09/F4/rBVaEVcPaVyAYaz3AACAWTlevYk975.jpg	Telemóveis																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.701	84pcs-Nova chegada Atacado Lime Crime Velvetines Lip Gloss 25 cores,, transporte de longa duração fosco hidratada batons que fornecem livre DHL		100% novo, sem uso, sem danos, untested.There são 25 tons surpreendentes com nome de Inglês em cada: utopia, cashmere, camurça-berry, veludo vermelho, delírio, veludo cor de rosa, amor perfeito, branqueados, motim, shroom, mau, Salem etc. .Comes na caixa original, 84pcs / lot com frete grátis DHL / EMS.	269535758					USD		144.29			http://www.dpbolvw.net/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2F84pcs-new-arrival-wholesale-lime-crime-velvetines%2F269535758.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g4/M00/99/F3/rBVaEVdffTqALCxtAAFjhu7Q_lw315.jpg	BrilhodeLábios																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.701	Atacado-Nova Ouro EF-550FG-9A RELÓGIO masculino EF-550FG-9AV EF-550FG-1AV EF-550FG-7AV Com 1/20 Balanço do Pêndulo função		Relógio barato gps, Compre Qualidade relógio de ouro diretamente da China de ouro, relógio de silicone Fornecedores: Descrição do Produto:Especificações :1/20 segundos capacidade stopwatchMeasuring: 59\#39;59.95\#39;\#39;modo de Medição: Decorrido timeDa	258902463					USD		55.99			http://www.tkqlhce.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2Fwholesale-new-gold-ef-550fg-9a-men-39-s-watch%2F258902463.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g1/M01/14/C9/rBVaGFYXn7qABHGbAADOYIeT5Vc253.jpg	Relógiosde pulso																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.701	Grossista-Grossista 300PC Esterilizados Descartáveis 1RL 3RL 5RL da Tatuagem da Composição Permanente do Rotary Tatuagem Máquina Agulhas Frete Grátis		Hotéis baratos de agulha de máquina de bordado, Compre Qualidade máquina chinês diretamente da China, máquina de lazer Fornecedores: Descrição: a Composição Permanente da Tatuagem Máquina rotativa Agulhas, Material: Aço Inoxidável amp;	248490095					USD		142			http://www.dpbolvw.net/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2Fwholesale-wholesale-300pc-sterilized-disposable%2F248490095.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/albu_1084121856_00/1.600x600.jpg	Agulhas de tatuagem																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.702	Novos relógios de marca homens de luxo, relógios dos homens GA110 festina, relógio analógico e digital de relógio		Os mais recentes Últimas relógio modelo ga110 ga 110 relógio, esportes clássico relógio de pulso relogio reloj de pulsera, relógio LED	377306459					USD		74.29			http://www.jdoqocy.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2Fnew-watches-men-luxury-brand-men-039-s-watches%2F377306459.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g4/M00/69/B5/rBVaEFb0jxaAfzcnAADARApTI6U466.jpg	Relógiosde pulso																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.702	Hot Marshall major 1 geração DJ Studio Headphones Deep Bass Isolamento de Ruído fone de ouvido Monitorring Com MicRemote auscultadores estéreo fones de ouvido		Comprar mais de 10 peças, entrega DHL livre, obrigado 1. Qualidade em primeiro lugar, fornecer produtos de alta qualidade, a empresa # 039; s da marca, marca de produto, marca de serviço, criando a primeira marca de fones de ouvido; 2. Para fornecer serviço de alta qualidade, esforçar-se para a satisfação do cliente 100%; 3. Proporcionar, dedicados e inovadores produtos profissionais, a busca da excelência, levando a indústria de fone de ouvido	381202866					USD		23.43			http://www.kqzyfj.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2Fhot-marshall-major-1-generation-dj-studio%2F381202866.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g4/M00/69/A5/rBVaEVcQoO6APfLXAAHc88QNXH8071.jpg	Fonesdeouvidodecelular																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.703	TRANSPORTE LIVRE e caixa de lente !!! atacado preço mais baixo em alta qualidade todo macia cosplay descolados série verde da lente de contato anual 2pcs = 1pair		1) frete grátis por correio normal 2) cores: vermelho, azul, verde, amarelo, preto, dourado, rosa, violeta 3) pagamento aceitar: união paypal, wesdtern, grama do dinheiro ou transferência bancária	256308046					USD		42.7			http://www.jdoqocy.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2Fand-lens-case-wholesale-high-quality-funky%2F256308046.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g1/M01/FC/CD/rBVaGVX-Rk-AQZFoAALfNQZpbFw541.jpg	Lentes de contato																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.703	4,7 polegadas Goophone i6s V5 4G LTE Fingerprint Scanner Octa Núcleo MTK6795 2GB 64GB 128GB Android 5.1 Touch ID GPS WiFi 13MP Câmara FM Smartphone		Ibaby888 é o fornecedor número 1 em DHgate. Todos os itens de nossa loja deve ser testado antes do navio para fora. DHL cerca de 2-8 dias a no mundo inteiro, ePacket e TNT Post sobre 10-60 dias para todo o mundo. Entre em contato comigo para obter a resposta para sua pergunta antes de encomendá-lo, estou Kitty Lee. Muito obrigado.	374462775					USD		160			http://www.dpbolvw.net/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2F4-7-inch-goophone-i6s-v5-4g-lte-fingerprint%2F374462775.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g2/M01/AC/2B/rBVaG1bNZ7uASzTgAADE9KpNDbg844.jpg	Telemóveis																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.703	20pcs 2015 novo em stock DRS 540 agulha rolo do derma, DRS rolo dermaroller microagulhas para a remoção de acne		preço de fábrica presente NOVA Natal Hot vendas Melhor Atacado melhor melhor presente de qualidade vendedor em estoque DRS frete grátis 540 rolo	246636475					USD		78.4			http://www.tkqlhce.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2F20pcs-2015-new-in-stock-drs-540-needle-derma%2F246636475.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g1/M00/4B/61/rBVaGVWg58aAWT_0AAEETKSzf1g458.jpg	Conjuntos&estojos																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.704	2015 Blush Champagne V Neck Lace Wedding Dresses Reem Acra Puffy vestidos de noiva vintage País Jardim Vestidos de casamento A linha de vestidos de casamento		Tempo de entrega: 3-5 dias úteis Tempo de processamento: 7-15 dias úteis Tamanho: Custom fazer o tamanho eo tamanho padrão Cor: cor costume fazer.	167554450					USD		129.74			http://www.tkqlhce.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2Fstrapless-pleated-taffeta-appliques-a-line%2F167554450.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g3/M01/06/AF/rBVaHFX2kKaANB6VAAIiLq-Gcmo865.jpg	Vestidosdecasamentoalinhado																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.704	Luxo Sereia vestidos de casamento do pescoço Estilo Pearls alto Backless Sheer 2016 New Gowna nupcial Sweep Trem com desconto		Tempo de processamento: 5-20 dias, tempo de envio: 3-5 dias, tamanho: Faça o costume tamanho. Cor: Disponível na cartela de cores abaixo. Se você tiver outro pedido por favor, faça uma observação.	374377713					USD		164.57			http://www.dpbolvw.net/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2Fluxury-mermaid-style-wedding-dresses-high%2F374377713.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g2/M01/19/77/rBVaG1bL64qAJ2uCAANj4BRAgr8338.jpg	Vestidos de noiva Sereia																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.704	0,5 milímetros 1,0 milímetros 1,5 milímetros 540 agulhas de aço inoxidável Microneedle Derma rolo pele Dermaroller Dermatologia Sistema de Terapia		cor rolo: aumentou material de agulha vermelha: modelo de vendas de aço inoxidável: cor mix alça ordem: branco e preto	236862585					USD		328.13			http://www.anrdoezrs.net/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2Fdermaroller-540-dirma-roller-with-cheapest%2F236862585.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g3/M00/3E/EF/rBVaHFU3b-GAJrh-AANaqWHBEMg191.jpg	Micro-agulharolo																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.705	2016 Luxo Alumínio Electroplate Ultra-fino claro espelho de metal Soft Case TPU silicone caso capa para o iPhone 6 mais 5 casos de ponta 5S S4 S5 S6		Características: para o iPhone 6 6s 6 mais 6s mais TPU macio Ultra fina e transparente Limpar Galvanoplastia Plating para o iPhone 6 6 mais 5 5s 44s borda S6 mais S5 nota 3 4 5	374913588					USD		357			http://www.kqzyfj.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2F2016-luxury-aluminum-electroplate-ultra-thin%2F374913588.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g1/M01/1C/F7/rBVaGFbVOpeADl17AAZ3vT1GpXI266.jpg	CasesparaCelulares																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.705	4 em 1 Derma rolo inoxidável / Liga de titânio agulhas DRS Derma Rolo com 3 cabeça (1200 + 720 + 300 agulhas) Kit Derma rolo para remoção de acne		Shipping.Include livre 3 cabeça. um pcs 1200 agulhas de cabeça, um pcs 720 agulhas na cabeça, um PCS 300 agulhas head.Pls contactar-me se você precisar de qualquer rolo do derma, obrigado.	252901039					USD		71.7			http://www.jdoqocy.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2F4-in-1-derma-roller-stainless-titanium-alloy%2F252901039.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g1/M01/68/51/rBVaGFXfMYqAbNzgAAPPxWZLvXQ157.jpg	Micro-agulharolo																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.705	2015 Prom Vestidos Tarik Ediz Mermaid Vestido Sheer Illusion Neck Corpo Inteiro apliques frisados ​​festa de casamento		1: Party Dresses Evening 2015 2: Tarik Ediz Vestidos 3: Long vestidos de noite Vestidos de baile 4: Frete grátis por DHL, tempo de entrega é cerca de 4 dias 5: Livre personalizadas: todas as cores, todos os tamanhos 6: reembolsos garantida 7: Pagamentos Seguros 8: Agora, com a resolução de litígios mais rápido	241262511					USD		147.2			http://www.kqzyfj.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2F2015-evening-dresses-tarik-ediz-mermaid-evening%2F241262511.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g1/M00/38/5F/rBVaGFVm1XCAWBv3AABGaDKLPms646.jpg	Vestidos																yes			
DHGate	http://www.dhgate.com/	Portuguese Product Catalog	2016-06-16 00:55:31.705	2015 Sexy Mulheres baratos Cocktail Curto vestidos de festa barato Bainha um ombro comprimento do joelho da dama de honra Wine Red vestidos de noite Vestidos de celebridades		Este vestido é projetado pelo designer popular e amado por muitas mulheres. É frete grátis e de alta qualidade e preço competitivo.	251708284					USD		97.15			http://www.jdoqocy.com/click-7893798-12274193?url=http%3A%2F%2Fpt.dhgate.com%2Fproduct%2F2015-sexy-cheap-women-short-cocktail-party%2F251708284.html	http://www.tqlkg.com/image-7893798-12274193	http://image.dhgate.com/600x600/f2/albu/g2/M01/F0/09/rBVaGlXS5i-AdQRtAAJbOzqadP8255.jpg	Vestidosdecelebridades																yes			
